immeubles_appellation_courante,immeubles_date_siecle,immeubles_adresse,immeubles_reference,immeubles_lat,immeubles_long,immeubles_coordonnees_finales,immeubles_geopoint,nom_realisateur,nationalite_realisateur,date_naissance_realisateur,id_lieu_tournage,annee_tournage,type_tournage,nom_tournage,nom_producteur,adresse_lieu,ardt_lieu,tournage_debut,tournage_duree,tournage_fin,coord_x,coord_y,filmLabel,imdbID,visa,cost,geopoint_tournage,id_lieu_tournage_count
,,,,,,,,Jeanne Herry,France,1978-04-19T00:00:00Z,2019-171,2019,Série TV,FLEABAG,Banijay Studios France,76 Quai De Jemmapes,75010,2019-02-15T00:00:00.000Z,1,2019-02-15T00:00:00.000Z,2.36534239,48.87191304,,,,,POINT(48.87191304 2.36534239),1
,,,,,,,,Louis Leterrier,France,1973-06-17T00:00:00Z,2019-1710,2019,Série TV,ARSÈNE LUPIN,Gaumont Production Télévision,2 Rue Eugène Spuller,75003,2019-12-06T00:00:00.000Z,1,2019-12-06T00:00:00.000Z,2.3615319599999998,48.86399203,,,,,POINT(48.86399203 2.3615319599999998),1
,,,,,,,,Emmanuel Mouret,France,1970-06-30T00:00:00Z,2019-1711,2019,Long métrage,"S CHOSES QU'ON DIT, LES CHOSES QU'ON FAIT",Moby Dick Films,Passage De La Duée,75020,2019-12-05T00:00:00.000Z,1,2019-12-05T00:00:00.000Z,2.39630791,48.87103603,,,,,POINT(48.87103603 2.39630791),1
,,,,,,,,,,,2019-1712,2019,Long métrage,CIGARE AU MIEL,Eliph Productions,7 Rue De Berri,75008,2019-12-12T00:00:00.000Z,1,2019-12-12T00:00:00.000Z,2.30355063,48.87219487,CIGARE AU MIEL,tt11892046,,,POINT(48.87219487 2.30355063),1
,,,,,,,,,,,2019-1713,2019,Série TV,CLEM,Merlin Productions,9 Rue De La Liberté,75019,2019-12-09T00:00:00.000Z,10,2019-12-18T00:00:00.000Z,2.3925515,48.88065795,,,,,POINT(48.88065795 2.3925515),1
,,,,,,,,,,,2019-1714,2019,Série TV,NARVALO,Mascaret Films,1 Rue Du Sabot,75006,2019-12-17T00:00:00.000Z,1,2019-12-17T00:00:00.000Z,2.3314178,48.85303367,,,,,POINT(48.85303367 2.3314178),1
,,,,,,,,Nadège Loiseau,France,1977-01-01T00:00:00Z,2019-1715,2019,Long métrage,TROIS FOIS RIEN,Srab Films,92 Rue Vergniaud,75013,2019-11-28T00:00:00.000Z,1,2019-11-28T00:00:00.000Z,2.34399538,48.82284494,,,,,POINT(48.82284494 2.34399538),1
,,,,,,,,,,,2019-1716,2019,Long métrage,TROP D'AMOUR,Ex Nihilo,5 Boulevard Poissonnière,75002,2019-12-09T00:00:00.000Z,1,2019-12-09T00:00:00.000Z,2.3472605,48.87062285,,,,,POINT(48.87062285 2.3472605),1
,,,,,,,,,,,2019-1717,2019,Long métrage,TROP D'AMOUR,Ex Nihilo,Cité Bergère,75009,2019-12-09T00:00:00.000Z,1,2019-12-09T00:00:00.000Z,2.34489172,48.872386230000004,,,,,POINT(48.872386230000004 2.34489172),1
,,,,,,,,Xavier Durringer,France,1963-12-01T00:00:00Z,2019-1718,2019,Série TV,FUGUE,Ramona Productions,165 Boulevard De La Villette,75010,2019-12-05T00:00:00.000Z,1,2019-12-05T00:00:00.000Z,2.36553838,48.88411298,FUGUE,tt7051048,,,POINT(48.88411298 2.36553838),1
,,,,,,,,Tarek Boudali,France,1979-11-05T00:00:00Z,2019-1719,2019,Long métrage,30 JOURS MAX,Axel Films Production,Rue René Clair,75018,2019-12-09T00:00:00.000Z,1,2019-12-09T00:00:00.000Z,2.35412007,48.89401073,,,,,POINT(48.89401073 2.35412007),1
,,,,,,,,Samir Guesmi,France,1967-10-07T00:00:00Z,2019-172,2019,Long métrage,IBRAHIM,Why Not Productions,Place Jean Delay,75013,2019-02-22T00:00:00.000Z,1,2019-02-22T00:00:00.000Z,2.35438495,48.82325229,,,,,POINT(48.82325229 2.35438495),1
,,,,,,,,Nadège Loiseau,France,1977-01-01T00:00:00Z,2019-1720,2019,Long métrage,TROIS FOIS RIEN,Srab Films,Route Du Donjon,75012,2019-12-10T00:00:00.000Z,1,2019-12-10T00:00:00.000Z,2.44634388,48.84431641,,,,,POINT(48.84431641 2.44634388),1
,,,,,,,,Nadège Loiseau,France,1977-01-01T00:00:00Z,2019-1721,2019,Long métrage,TROIS FOIS RIEN,Srab Films,1 Rue Etienne Dolet,75020,2019-12-10T00:00:00.000Z,2,2019-12-11T00:00:00.000Z,2.38320984,48.86760003,,,,,POINT(48.86760003 2.38320984),1
,,,,,,,,,,,2019-1722,2019,Série Web,SKAM  SEMAINE 10 SUR 10,Geteve Productions,Rue Duris,75020,2019-12-12T00:00:00.000Z,1,2019-12-12T00:00:00.000Z,2.38798352,48.86492325,,,,,POINT(48.86492325 2.38798352),1
,,,,,,,,Tarek Boudali,France,1979-11-05T00:00:00Z,2019-1723,2019,Long métrage,30 JOURS MAX,Axel Films Production,100 Rue De La Tombe Issoire,75014,2019-12-10T00:00:00.000Z,1,2019-12-10T00:00:00.000Z,2.33170604,48.82631949,,,,,POINT(48.82631949 2.33170604),1
,,,,,,,,Tarek Boudali,France,1979-11-05T00:00:00Z,2019-1724,2019,Long métrage,30 JOURS MAX,Axel Films Production,19 Rue Du Père Corentin,75014,2019-12-11T00:00:00.000Z,2,2019-12-12T00:00:00.000Z,2.33053207,48.8258987,,,,,POINT(48.8258987 2.33053207),1
,,,,,,,,Tarek Boudali,France,1979-11-05T00:00:00Z,2019-1725,2019,Long métrage,30 JOURS MAX,Axel Films Production,19 Rue Du Père Corentin,75014,2019-12-10T00:00:00.000Z,1,2019-12-10T00:00:00.000Z,2.33053207,48.8258987,,,,,POINT(48.8258987 2.33053207),1
,,,,,,,,Xavier Durringer,France,1963-12-01T00:00:00Z,2019-1726,2019,Série TV,FUGUE,Ramona Productions,Avenue De Nogent,75012,2019-12-10T00:00:00.000Z,1,2019-12-10T00:00:00.000Z,2.45035533,48.84157823,FUGUE,tt7051048,,,POINT(48.84157823 2.45035533),1
,,,,,,,,Frédéric Berthe,France,1967-03-03T00:00:00Z,2019-1727,2019,Série TV,ASTRID ET RAPHAËLLE,Jla Productions,Villa Saint-jacques,75014,2019-12-11T00:00:00.000Z,1,2019-12-11T00:00:00.000Z,2.33426133,48.83204902,,,,,POINT(48.83204902 2.33426133),1
,,,,,,,,Frédéric Berthe,France,1967-03-03T00:00:00Z,2019-1728,2019,Série TV,ASTRID ET RAPHAËLLE,Jla Productions,21 Rue Hallé,75014,2019-12-11T00:00:00.000Z,1,2019-12-11T00:00:00.000Z,2.3324717,48.83054371,,,,,POINT(48.83054371 2.3324717),1
,,,,,,,,Frédéric Berthe,France,1967-03-03T00:00:00Z,2019-1729,2019,Série TV,ASTRID ET RAPHAËLLE,Jla Productions,32 Rue Dareau,75014,2019-12-11T00:00:00.000Z,1,2019-12-11T00:00:00.000Z,2.3363982,48.83086633,,,,,POINT(48.83086633 2.3363982),1
,,,,,,,,Samir Guesmi,France,1967-10-07T00:00:00Z,2019-173,2019,Long métrage,IBRAHIM,Why Not Productions,29 Boulevard Auguste Blanqui,75013,2019-02-22T00:00:00.000Z,1,2019-02-22T00:00:00.000Z,2.35255868,48.83011648,,,,,POINT(48.83011648 2.35255868),1
,,,,,,,,Frédéric Berthe,France,1967-03-03T00:00:00Z,2019-1730,2019,Série TV,ASTRID ET RAPHAËLLE,Jla Productions,2 Rue Sainte-cécile,75009,2019-12-13T00:00:00.000Z,1,2019-12-13T00:00:00.000Z,2.34766471,48.87312525,,,,,POINT(48.87312525 2.34766471),1
,,,,,,,,,,,2019-1731,2019,Long métrage,CIGARE AU MIEL,Eliph Productions,12 Avenue Trudaine,75009,2019-12-06T00:00:00.000Z,1,2019-12-06T00:00:00.000Z,2.3434236999999998,48.88148627,CIGARE AU MIEL,tt11892046,,,POINT(48.88148627 2.3434236999999998),1
,,,,,,,,Xavier Durringer,France,1963-12-01T00:00:00Z,2019-1732,2019,Série TV,FUGUE,Ramona Productions,9 Place De Breteuil,75007,2019-12-12T00:00:00.000Z,1,2019-12-12T00:00:00.000Z,2.31252032,48.84717218,FUGUE,tt7051048,,,POINT(48.84717218 2.31252032),1
Boutique,18e siècle,61 rue Saint-Louis-en-L'Ile,PA00086247,2.35490066300293,48.8523836449012,"48.8523836449,2.354900663",POINT(48.8523836449012 2.35490066300293),,,,2019-1733,2019,Long métrage,TROP D'AMOUR,Ex Nihilo,Rue Le Regrattier,75004,2019-12-11T00:00:00.000Z,1,2019-12-11T00:00:00.000Z,2.3548415,48.85244697,,,,,POINT(48.85244697 2.3548415),1
,,,,,,,,,,,2019-1734,2019,Long métrage,TROP D'AMOUR,Ex Nihilo,Pont De La Tournelle,75005,2019-12-11T00:00:00.000Z,1,2019-12-11T00:00:00.000Z,2.3550538899999998,48.85005375,,,,,POINT(48.85005375 2.3550538899999998),1
,,,,,,,,,,,2019-1735,2019,Long métrage,CIGARE AU MIEL,Eliph Productions,11 Rue Lapeyrère,75018,2019-12-16T00:00:00.000Z,1,2019-12-16T00:00:00.000Z,2.34288637,48.89196673,CIGARE AU MIEL,tt11892046,,,POINT(48.89196673 2.34288637),1
,,,,,,,,,,,2019-1736,2019,Long métrage,CIGARE AU MIEL,Eliph Productions,91 Boulevard Exelmans,75016,2019-12-17T00:00:00.000Z,2,2019-12-18T00:00:00.000Z,2.25853529,48.84431291,CIGARE AU MIEL,tt11892046,,,POINT(48.84431291 2.25853529),1
,,,,,,,,Louis Leterrier,France,1973-06-17T00:00:00Z,2019-1737,2019,Série TV,ARSÈNE LUPIN,Gaumont Production Télévision,63 Rue De Monceau,75008,2019-12-16T00:00:00.000Z,1,2019-12-16T00:00:00.000Z,2.31286594,48.87885468,,,,,POINT(48.87885468 2.31286594),1
,,,,,,,,Louis Leterrier,France,1973-06-17T00:00:00Z,2019-1738,2019,Série TV,ARSÈNE LUPIN,Gaumont Production Télévision,63 Rue De Monceau,75008,2019-12-16T00:00:00.000Z,1,2019-12-16T00:00:00.000Z,2.31286594,48.87885468,,,,,POINT(48.87885468 2.31286594),1
,,,,,,,,Louis Leterrier,France,1973-06-17T00:00:00Z,2019-1739,2019,Série TV,ARSÈNE LUPIN,Gaumont Production Télévision,63 Rue De Monceau,75008,2019-12-13T00:00:00.000Z,4,2019-12-16T00:00:00.000Z,2.31286594,48.87885468,,,,,POINT(48.87885468 2.31286594),1
,,,,,,,,Samir Guesmi,France,1967-10-07T00:00:00Z,2019-174,2019,Long métrage,IBRAHIM,Why Not Productions,1 Rue Des Longues Raies,75013,2019-02-22T00:00:00.000Z,1,2019-02-22T00:00:00.000Z,2.35028376,48.82116195,,,,,POINT(48.82116195 2.35028376),1
,,,,,,,,Louis Leterrier,France,1973-06-17T00:00:00Z,2019-1740,2019,Série TV,ARSÈNE LUPIN,Gaumont Production Télévision,2 Place De Rio De Janeiro,75008,2019-12-13T00:00:00.000Z,1,2019-12-13T00:00:00.000Z,2.31080918,48.8776398,,,,,POINT(48.8776398 2.31080918),1
,,,,,,,,Louis Leterrier,France,1973-06-17T00:00:00Z,2019-1741,2019,Série TV,ARSÈNE LUPIN,Gaumont Production Télévision,Allée De La Comtesse De Ségur,75008,2019-12-13T00:00:00.000Z,1,2019-12-13T00:00:00.000Z,2.30870747,48.8794163,,,,,POINT(48.8794163 2.30870747),1
,,,,,,,,Emmanuel Courcol,France,1957-12-25T00:00:00Z,2019-1742,2019,Long métrage,UN TRIOMPHE,Agat Films,1 Avenue Ernest Reyer,75014,2019-12-13T00:00:00.000Z,2,2019-12-14T00:00:00.000Z,2.31866666,48.82376329,,,,,POINT(48.82376329 2.31866666),1
Mairie annexe du 14e arrondissement de Paris,20e siècle,26 rue Mouton-Duvernet,PA75140014,2.32574952168628,48.8327181598293,"48.8327181598,2.32574952169",POINT(48.8327181598293 2.32574952168628),Frédéric Berthe,France,1967-03-03T00:00:00Z,2019-1743,2019,Série TV,ASTRID ET RAPHAËLLE,Jla Productions,12 Rue Pierre Castagnou,75014,2019-12-16T00:00:00.000Z,1,2019-12-16T00:00:00.000Z,2.32592005,48.83274771,,,,,POINT(48.83274771 2.32592005),1
,,,,,,,,Frédéric Berthe,France,1967-03-03T00:00:00Z,2019-1744,2019,Série TV,ASTRID ET RAPHAËLLE,Jla Productions,Rue Pierre Castagnou,75014,2019-12-16T00:00:00.000Z,1,2019-12-16T00:00:00.000Z,2.32621215,48.83300314,,,,,POINT(48.83300314 2.32621215),1
,,,,,,,,Noémie Saglio,France,1982-03-01T00:00:00Z,2019-1745,2019,Long métrage,PARENT D'ELEVE,Rectangle Productions,Rue Albinoni,75012,2019-12-16T00:00:00.000Z,1,2019-12-16T00:00:00.000Z,2.38867047,48.84216638,,,,,POINT(48.84216638 2.38867047),1
,,,,,,,,Noémie Saglio,France,1982-03-01T00:00:00Z,2019-1746,2019,Long métrage,PARENT D'ELEVE,Rectangle Productions,Passage Miriam Makeba,75012,2019-12-16T00:00:00.000Z,1,2019-12-16T00:00:00.000Z,2.38316151,48.84370967,,,,,POINT(48.84370967 2.38316151),1
,,,,,,,,,,,2019-1747,2019,Série TV,PROFILAGE 101/102,Beaubourg Audiovisuel,Port De La Tournelle,75005,2019-12-13T00:00:00.000Z,3,2019-12-15T00:00:00.000Z,2.3562644,48.84957632,,,,,POINT(48.84957632 2.3562644),1
,,,,,,,,,,,2019-1748,2019,Série TV,BOOMERANG,Nw 2020,Place Saint-pierre,75018,2019-12-17T00:00:00.000Z,2,2019-12-18T00:00:00.000Z,2.34331363,48.88437089,,,,,POINT(48.88437089 2.34331363),1
,,,,,,,,,,,2019-1749,2019,Série TV,BOOMERANG,Nw 2020,2 Rue Saint-eleuthère,75018,2019-12-17T00:00:00.000Z,2,2019-12-18T00:00:00.000Z,2.34181413,48.88585804,,,,,POINT(48.88585804 2.34181413),1
,,,,,,,,,,,2019-175,2019,Série TV,BAZAR DE LA CHARITÉ,Quad Fantastico Télévisons Le Bazar De La Charité,21 Rue Gracieuse,75005,2019-03-05T00:00:00.000Z,2,2019-03-06T00:00:00.000Z,2.35133456,48.84291931,,,,,POINT(48.84291931 2.35133456),1
,,,,,,,,Louis Leterrier,France,1973-06-17T00:00:00Z,2019-1750,2019,Série Web,ARSÈNE LUPIN,Gaumont Production Television,Rue Stanislas Meunier,75020,2019-12-19T00:00:00.000Z,1,2019-12-19T00:00:00.000Z,2.4100657500000002,48.86791081,,,,,POINT(48.86791081 2.4100657500000002),1
,,,,,,,,Christopher Thompson,France,1966-08-13T00:00:00Z,2019-1751,2019,Long métrage,TENDRE ET SAIGNANT,Les Films Du Cap,19 Avenue Kléber,75116,2019-12-11T00:00:00.000Z,2,2019-12-12T00:00:00.000Z,2.2933214299999998,48.87101674,TENDRE ET SAIGNANT,tt13353386,,,POINT(48.87101674 2.2933214299999998),1
,,,,,,,,,,,2019-1752,2019,Série TV,JOSÉPHINE ANGE GARDIEN 108-109,Demd Productions,7 Rue De Chaillot,75116,2019-12-17T00:00:00.000Z,1,2019-12-17T00:00:00.000Z,2.29629626,48.86631171,,,,,POINT(48.86631171 2.29629626),1
,,,,,,,,,,,2019-1753,2019,Série TV,PROFILAGE 101/102,Beaubourg Audiovisuel,Place Du Colonel Bourgoin,75012,2019-12-18T00:00:00.000Z,2,2019-12-19T00:00:00.000Z,2.38295577,48.84486585,,,,,POINT(48.84486585 2.38295577),1
Immeuble,18e siècle,1 place de l'Odéon ; 21 rue de l'Odéon ; 10 rue Casimir-Delavigne,PA00088598,2.33892055771615,48.8501501357914,"48.8501501358,2.33892055772",POINT(48.8501501357914 2.33892055771615),Emmanuel Courcol,France,1957-12-25T00:00:00Z,2019-1754,2019,Long métrage,UN TRIOMPHE,Agat Films,Place De L'odéon,75006,2019-12-19T00:00:00.000Z,3,2019-12-21T00:00:00.000Z,2.33900999,48.84997162,,,,,POINT(48.84997162 2.33900999),1
,,,,,,,,,,,2019-1755,2019,Série TV,PROFILAGE 101/102,Beaubourg Audiovisuel,Pont De La Tournelle,75005,2019-12-14T00:00:00.000Z,2,2019-12-15T00:00:00.000Z,2.3550538899999998,48.85005375,,,,,POINT(48.85005375 2.3550538899999998),1
,,,,,,,,Frédéric Berthe,France,1967-03-03T00:00:00Z,2019-1756,2019,Série TV,ASTRID ET RAPHAËLLE,Jla Productions,Rue Pierre Castagnou,75014,2019-12-16T00:00:00.000Z,1,2019-12-16T00:00:00.000Z,2.32621215,48.83300314,,,,,POINT(48.83300314 2.32621215),1
,,,,,,,,Christopher Thompson,France,1966-08-13T00:00:00Z,2019-1757,2019,Long métrage,TENDRE ET SAIGNANT,Les Films Du Cap,182 Rue Du Faubourg Saint-antoine,75012,2019-12-16T00:00:00.000Z,3,2019-12-18T00:00:00.000Z,2.38276391,48.85018224,TENDRE ET SAIGNANT,tt13353386,,,POINT(48.85018224 2.38276391),1
,,,,,,,,Xavier Durringer,France,1963-12-01T00:00:00Z,2019-1758,2019,Série TV,FUGUE,Ramona Productions,9 Place De Breteuil,75007,2019-12-12T00:00:00.000Z,1,2019-12-12T00:00:00.000Z,2.31252032,48.84717218,FUGUE,tt7051048,,,POINT(48.84717218 2.31252032),1
,,,,,,,,Christopher Thompson,France,1966-08-13T00:00:00Z,2019-1759,2019,Long métrage,TENDRE ET SAIGNANT,Les Films Du Cap,99 Rue Du Faubourg Du Temple,75010,2019-12-17T00:00:00.000Z,2,2019-12-18T00:00:00.000Z,2.37343355,48.87083991,TENDRE ET SAIGNANT,tt13353386,,,POINT(48.87083991 2.37343355),1
,,,,,,,,,,,2019-176,2019,Série TV,BAZAR DE LA CHARITÉ,Quad Fantastico Télévisons Le Bazar De La Charité,21 Rue Gracieuse,75005,2019-03-04T00:00:00.000Z,1,2019-03-04T00:00:00.000Z,2.35133456,48.84291931,,,,,POINT(48.84291931 2.35133456),1
,,,,,,,,Christopher Thompson,France,1966-08-13T00:00:00Z,2019-1760,2019,Long métrage,TENDRE ET SAIGNANT,Les Films Du Cap,99 Rue Du Faubourg Du Temple,75010,2019-12-18T00:00:00.000Z,3,2019-12-20T00:00:00.000Z,2.37343355,48.87083991,TENDRE ET SAIGNANT,tt13353386,,,POINT(48.87083991 2.37343355),1
,,,,,,,,,,,2019-177,2019,Série TV,BAZAR DE LA CHARITÉ,Quad Fantastico Télévisons Le Bazar De La Charité,21 Rue Gracieuse,75005,2019-03-05T00:00:00.000Z,1,2019-03-05T00:00:00.000Z,2.35133456,48.84291931,,,,,POINT(48.84291931 2.35133456),1
Immeuble,17e siècle,"30, 32 quai d'Orléans",PA00086363,2.35392917435679,48.8519938495567,"48.8519938496,2.35392917436",POINT(48.8519938495567 2.35392917435679),,,,2019-178,2019,Série TV,BAZAR DE LA CHARITÉ,Quad Fantastico Télévisons Le Bazar De La Charité,28 Quai D'orléans,75004,2019-03-06T00:00:00.000Z,1,2019-03-06T00:00:00.000Z,2.35395721,48.85194748,,,,,POINT(48.85194748 2.35395721),1
Immeuble,17e siècle,10 rue Saint-Louis-en-l'Ile,PA00086400,2.35887273954221,48.8510405185828,"48.8510405186,2.35887273954",POINT(48.8510405185828 2.35887273954221),,,,2019-179,2019,Série TV,BAZAR DE LA CHARITÉ,Quad Fantastico Télévisons Le Bazar De La Charité,10 Rue Saint-louis En L'ile,75004,2019-03-07T00:00:00.000Z,1,2019-03-07T00:00:00.000Z,2.35887625,48.85104781,,,,,POINT(48.85104781 2.35887625),1
,,,,,,,,Bénédicte Delmas,France,1972-07-07T00:00:00Z,2019-18,2019,Série TV,CLEM,Merlin Productions,11b Rue D'auteuil,75016,2019-01-04T00:00:00.000Z,1,2019-01-04T00:00:00.000Z,2.26732366,48.84730542,,,,,POINT(48.84730542 2.26732366),1
,,,,,,,,,,,2019-180,2019,Série TV,BAZAR DE LA CHARITÉ,Quad Fantastico Télévisons Le Bazar De La Charité,1 Quai De L'archevêché,75004,2019-03-08T00:00:00.000Z,1,2019-03-08T00:00:00.000Z,2.35222853,48.85237533,,,,,POINT(48.85237533 2.35222853),1
Immeuble,17e siècle,"30, 32 quai d'Orléans",PA00086363,2.35392917435679,48.8519938495567,"48.8519938496,2.35392917436",POINT(48.8519938495567 2.35392917435679),,,,2019-181,2019,Série TV,BAZAR DE LA CHARITÉ,Quad Fantastico Télévisons Le Bazar De La Charité,28 Quai D'orléans,75004,2019-03-07T00:00:00.000Z,1,2019-03-07T00:00:00.000Z,2.35395721,48.85194748,,,,,POINT(48.85194748 2.35395721),1
Immeuble,17e siècle,"30, 32 quai d'Orléans",PA00086363,2.35392917435679,48.8519938495567,"48.8519938496,2.35392917436",POINT(48.8519938495567 2.35392917435679),,,,2019-182,2019,Série TV,BAZAR DE LA CHARITÉ,Quad Fantastico Télévisons Le Bazar De La Charité,28 Quai D'orléans,75004,2019-03-04T00:00:00.000Z,2,2019-03-05T00:00:00.000Z,2.35395721,48.85194748,,,,,POINT(48.85194748 2.35395721),1
,,,,,,,,Roman Polanski,Poland,1933-08-18T00:00:00Z,2019-183,2019,Long métrage,J'ACCUSE,Legendaire,Place Georges Mulot,75015,2019-02-26T00:00:00.000Z,2,2019-02-27T00:00:00.000Z,2.3099660699999998,48.84698001,J'ACCUSE,tt2398149,,,POINT(48.84698001 2.3099660699999998),1
,,,,,,,,Roman Polanski,Poland,1933-08-18T00:00:00Z,2019-184,2019,Long métrage,J'ACCUSE,Legendaire,Place Georges Mulot,75015,2019-02-22T00:00:00.000Z,1,2019-02-22T00:00:00.000Z,2.3099660699999998,48.84698001,J'ACCUSE,tt2398149,,,POINT(48.84698001 2.3099660699999998),1
,,,,,,,,Roman Polanski,Poland,1933-08-18T00:00:00Z,2019-185,2019,Long métrage,J'ACCUSE,Legendaire,Place Georges Mulot,75015,2019-02-25T00:00:00.000Z,1,2019-02-25T00:00:00.000Z,2.3099660699999998,48.84698001,J'ACCUSE,tt2398149,,,POINT(48.84698001 2.3099660699999998),1
,,,,,,,,Roman Polanski,Poland,1933-08-18T00:00:00Z,2019-186,2019,Long métrage,J'ACCUSE,Legendaire,Place Georges Mulot,75015,2019-02-21T00:00:00.000Z,2,2019-02-22T00:00:00.000Z,2.3099660699999998,48.84698001,J'ACCUSE,tt2398149,,,POINT(48.84698001 2.3099660699999998),1
,,,,,,,,,,,2019-187,2019,Long métrage,S HOMMES DE NAMSAN,Keystone Films,125 Rue De Grenelle,75007,2019-02-22T00:00:00.000Z,1,2019-02-22T00:00:00.000Z,2.31633352,48.8577534,,,,,POINT(48.8577534 2.31633352),1
,,,,,,,,,,,2019-188,2019,Long métrage,S HOMMES DE NAMSAN,Keystone Films,61 Avenue D'iéna,75116,2019-02-22T00:00:00.000Z,1,2019-02-22T00:00:00.000Z,2.29520832,48.87117716,,,,,POINT(48.87117716 2.29520832),1
,,,,,,,,,,,2019-189,2019,Long métrage,S HOMMES DE NAMSAN,Keystone Films,Voie Georges Pompidou,75016,2019-02-21T00:00:00.000Z,2,2019-02-22T00:00:00.000Z,2.2812313,48.85253459,,,,,POINT(48.85253459 2.2812313),1
,,,,,,,,Bénédicte Delmas,France,1972-07-07T00:00:00Z,2019-19,2019,Série TV,CLEM,Merlin Productions,Avenue Des Minimes,75012,2019-01-17T00:00:00.000Z,1,2019-01-17T00:00:00.000Z,2.43869455,48.84061928,,,,,POINT(48.84061928 2.43869455),1
,,,,,,,,Samir Guesmi,France,1967-10-07T00:00:00Z,2019-190,2019,Long métrage,IBRAHIM,Why Not Productions,38 Boulevard Haussmann,75009,2019-02-25T00:00:00.000Z,1,2019-02-25T00:00:00.000Z,2.3327763,48.87315217,,,,,POINT(48.87315217 2.3327763),1
,,,,,,,,Ziad Doueiri,Lebanon,1963-01-01T00:00:00Z,2019-191,2019,Série TV,CADRES NOIRS,Mandarin Television,59 Rue Brillat-savarin,75013,2019-02-25T00:00:00.000Z,13,2019-03-09T00:00:00.000Z,2.34384348,48.82260698,,,,,POINT(48.82260698 2.34384348),1
Pharmacie,20e siècle,23 avenue Rapp,PA00088797,2.30111032326395,48.8597520054055,"48.8597520054,2.30111032326",POINT(48.8597520054055 2.30111032326395),Igor Gotesman,France,1986-01-01T00:00:00Z,2019-192,2019,Série TV,FAMILY BUSINESS,Sas Les Films Du Kiosque,Place Edwige Feuillère,75007,2019-02-19T00:00:00.000Z,1,2019-02-19T00:00:00.000Z,2.30121377,48.85963901,,,,,POINT(48.85963901 2.30121377),1
,,,,,,,,Igor Gotesman,France,1986-01-01T00:00:00Z,2019-193,2019,Série TV,FAMILY BUSINESS,Sas Les Films Du Kiosque,Avenue Bosquet,75007,2019-02-19T00:00:00.000Z,1,2019-02-19T00:00:00.000Z,2.30344099,48.85890364,,,,,POINT(48.85890364 2.30344099),1
,,,,,,,,Igor Gotesman,France,1986-01-01T00:00:00Z,2019-194,2019,Série TV,FAMILY BUSINESS,Sas Les Films Du Kiosque,22 Avenue Rapp,75007,2019-02-19T00:00:00.000Z,1,2019-02-19T00:00:00.000Z,2.30039647,48.85924227,,,,,POINT(48.85924227 2.30039647),1
,,,,,,,,Igor Gotesman,France,1986-01-01T00:00:00Z,2019-195,2019,Série TV,FAMILY BUSINESS,Sas Les Films Du Kiosque,Rue De Monttessuy,75007,2019-02-19T00:00:00.000Z,1,2019-02-19T00:00:00.000Z,2.2992274200000002,48.85955205,,,,,POINT(48.85955205 2.2992274200000002),1
,,,,,,,,,,,2019-196,2019,Long métrage,DOCTEUR ?,Unité De Production,4 Avenue Van Dyck,75008,2019-02-26T00:00:00.000Z,3,2019-02-28T00:00:00.000Z,2.30607527,48.87823301,DOCTEUR ?,tt11013572,,,POINT(48.87823301 2.30607527),1
,,,,,,,,,,,2019-197,2019,Long métrage,DOCTEUR ?,Unité De Production,12 Rue Marbeuf,75008,2019-02-26T00:00:00.000Z,2,2019-02-27T00:00:00.000Z,2.30274582,48.86778091,DOCTEUR ?,tt11013572,,,POINT(48.86778091 2.30274582),1
,,,,,,,,,,,2019-198,2019,Long métrage,DOCTEUR ?,Unité De Production,Avenue De La Porte De Saint-ouen,75017,2019-02-28T00:00:00.000Z,2,2019-03-01T00:00:00.000Z,2.32899648,48.89785284,DOCTEUR ?,tt11013572,,,POINT(48.89785284 2.32899648),1
,,,,,,,,Samir Guesmi,France,1967-10-07T00:00:00Z,2019-199,2019,Long métrage,IBRAHIM,Why Not Productions,80 Boulevard Diderot,75012,2019-02-26T00:00:00.000Z,2,2019-02-27T00:00:00.000Z,2.38275542,48.846732180000004,,,,,POINT(48.846732180000004 2.38275542),1
,,,,,,,,,,,2019-2,2019,Série TV,BAZAR DE LA CHARITÉ,Quad Fantastico Télévisons Le Bazar De La Charité,1 Rue Louis Boilly,75016,2019-02-18T00:00:00.000Z,7,2019-02-24T00:00:00.000Z,2.26732327,48.85904022,,,,,POINT(48.85904022 2.26732327),1
,,,,,,,,Bénédicte Delmas,France,1972-07-07T00:00:00Z,2019-20,2019,Série TV,CLEM,Merlin Productions,8 Rue Verderet,75016,2019-01-04T00:00:00.000Z,1,2019-01-04T00:00:00.000Z,2.26830461,48.84716412,,,,,POINT(48.84716412 2.26830461),1
,,,,,,,,Danielle Arbid,Lebanon,1970-04-26T00:00:00Z,2019-200,2019,Long métrage,PASSION SIMPLE,Les Films Pelleas,Rue De Grenelle,75007,2019-02-26T00:00:00.000Z,1,2019-02-26T00:00:00.000Z,2.31384246,48.85833047,PASSION SIMPLE,tt10023172,,,POINT(48.85833047 2.31384246),1
